split,error_type,ngram,n_words,support,errors,error_rate,split_base_error_rate,error_lift
iid,fp,ребенка девочка страна-изготовитель,3,22,9,0.4090909090909091,0.0660887187570367,6.190026328016107
iid,fp,материал игрушки пластик,3,20,8,0.4,0.0660887187570367,6.052470187393527
iid,fp,игрушки пластик комплектация,3,15,6,0.4,0.0660887187570367,6.052470187393527
iid,fp,китай тренируемые навыки,3,15,6,0.4,0.0660887187570367,6.052470187393527
iid,fp,материал игрушки пластик комплектация,4,15,6,0.4,0.0660887187570367,6.052470187393527
iid,fp,производства китай тренируемые,3,15,6,0.4,0.0660887187570367,6.052470187393527
iid,fp,производства китай тренируемые навыки,4,15,6,0.4,0.0660887187570367,6.052470187393527
iid,fp,страна производства китай тренируемые,4,15,6,0.4,0.0660887187570367,6.052470187393527
iid,fp,страна производства китай тренируемые навыки,5,15,6,0.4,0.0660887187570367,6.052470187393527
iid,fp,1 шт аромат без,4,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,1 шт аромат без отдушки,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,365 страна-изготовитель китай,3,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,5 кг вид вкуса,4,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,5 кг вид вкуса корма,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,alpha-isomethyl ionone benzyl,3,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,rub высота упаковки 33,4,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,rub высота упаковки 33 см,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,в днях 365 страна-изготовитель китай,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,в питание от,3,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,в питание от сети,4,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,валюта rub высота упаковки 33,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,возраст ребенка от 5,4,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,возраст ребенка от 5 лет,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,днях 365 страна-изготовитель китай,4,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,защиты количество ламп шт 1,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,материал пластик максимальный,3,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,материал пластик максимальный возраст,4,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,материал пластик максимальный возраст ребенка,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,минимальный возраст ребенка от 5,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,общее количество пикселей,3,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,особенности применения концентрат,3,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,питание от батареек,3,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,ребенка от 5,3,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,ребенка от 5 лет,4,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,россия упаковка флакон форма,4,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,россия упаковка флакон форма выпуска,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,страна-изготовитель россия упаковка флакон форма,5,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,шт бренд autopilot,3,10,4,0.4,0.0660887187570367,6.052470187393527
iid,fp,года страна производства россия ширина,5,18,7,0.3888888888888889,0.0660887187570367,5.884346015521484
iid,fp,1 минеральные вещества,3,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,в одном товаре 1 минеральные,5,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,италия упаковка картонная,3,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,италия упаковка картонная коробка,4,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,одном товаре 1 минеральные,4,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,одном товаре 1 минеральные вещества,5,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,страна-изготовитель италия упаковка картонная,4,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,страна-изготовитель италия упаковка картонная коробка,5,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,тип сюжетно-ролевые игрушки,3,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,товаре 1 минеральные,3,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,товаре 1 минеральные вещества,4,13,5,0.38461538461538464,0.0660887187570367,5.819682872493776
iid,fp,товара разноцветный материал пластик,4,21,8,0.38095238095238093,0.0660887187570367,5.764257321327168
iid,fp,цвет товара разноцветный материал пластик,5,21,8,0.38095238095238093,0.0660887187570367,5.764257321327168
iid,fp,100 мл объем,3,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,100 мл объем товара,4,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,100 мл объем товара 100,5,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,без эффектов минимальный,3,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,без эффектов минимальный возраст,4,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,без эффектов минимальный возраст ребенка,5,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,до 12 лет,3,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,дополнительные функции без эффектов минимальный,5,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,функции без эффектов минимальный,4,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,функции без эффектов минимальный возраст,5,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,эффектов минимальный возраст,3,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,эффектов минимальный возраст ребенка,4,16,6,0.375,0.0660887187570367,5.674190800681431
iid,fp,китай категория галантерея,3,27,10,0.37037037037037035,0.0660887187570367,5.604139062401413
iid,fp,китай категория галантерея и,4,27,10,0.37037037037037035,0.0660887187570367,5.604139062401413
iid,fp,китай категория галантерея и аксессуары,5,27,10,0.37037037037037035,0.0660887187570367,5.604139062401413
iid,fp,5 кг вид,3,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,воздуха не более 75 форма,5,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,и творчество название без,4,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,и творчество название без бренда,5,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,от 2 лет,3,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,см длина упаковки 37,4,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,см длина упаковки 37 см,5,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,творчество название без,3,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,творчество название без бренда,4,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,хобби и творчество название без,5,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,шт аромат без,3,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,шт аромат без отдушки,4,11,4,0.36363636363636365,0.0660887187570367,5.502245624903206
iid,fp,материал пластик высота,3,36,13,0.3611111111111111,0.0660887187570367,5.464035585841378
iid,fp,33 см длина,3,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,33 см длина упаковки,4,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,без защиты количество,3,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,без защиты количество ламп,4,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,без защиты количество ламп шт,5,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,вода парфюмерная 100,3,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,вода парфюмерная 100 мл,4,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,вода парфюмерная 100 мл бренд,5,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,для дома страна-изготовитель,3,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,для дома страна-изготовитель россия,4,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,для дома страна-изготовитель россия форма,5,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,дома страна-изготовитель россия,3,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,дома страна-изготовитель россия форма,4,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,защиты количество ламп,3,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,защиты количество ламп шт,4,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,защищенность без защиты,3,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,защищенность без защиты количество,4,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,защищенность без защиты количество ламп,5,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,назначение помещение для дома страна-изготовитель,5,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,от 5 лет,3,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,парфюмерная 100 мл,3,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,парфюмерная 100 мл бренд,4,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,помещение для дома страна-изготовитель,4,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,помещение для дома страна-изготовитель россия,5,14,5,0.35714285714285715,0.0660887187570367,5.40399123874422
iid,fp,количество ламп 1,3,17,6,0.35294117647058826,0.0660887187570367,5.340414871229583
iid,fp,количество ламп 1 шт,4,17,6,0.35294117647058826,0.0660887187570367,5.340414871229583
iid,fp,ламп 1 шт,3,17,6,0.35294117647058826,0.0660887187570367,5.340414871229583
iid,fp,мл объем товара 100,4,17,6,0.35294117647058826,0.0660887187570367,5.340414871229583
iid,fp,мл объем товара 100 мл,5,17,6,0.35294117647058826,0.0660887187570367,5.340414871229583
iid,fp,детские товары название набор,4,20,7,0.35,0.0660887187570367,5.2959114139693355
iid,fp,категория детские товары название набор,5,20,7,0.35,0.0660887187570367,5.2959114139693355
iid,fp,разноцветный материал пластик,3,23,8,0.34782608695652173,0.0660887187570367,5.26301755425524
iid,fp,10 лет минимальный,3,27,9,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,10 лет минимальный возраст,4,27,9,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,10 лет минимальный возраст ребенка,5,27,9,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,100 вес г,3,27,9,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,до 10 лет минимальный,4,27,9,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,до 10 лет минимальный возраст,5,27,9,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,мл 100 вес г,4,27,9,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,объем мл 100 вес г,5,27,9,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,ребенка до 10 лет минимальный,5,27,9,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,одном товаре 1 страна-изготовитель россия,5,24,8,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,товаре 1 страна-изготовитель россия,4,24,8,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,выпуска средства гель категория,4,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,выпуска средства гель категория бытовая,5,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,дней страна производства россия,4,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,женский страна-изготовитель россия,3,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,лет страна-изготовитель китай,3,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,пол женский страна-изготовитель россия,4,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,производства китай категория галантерея,4,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,производства китай категория галантерея и,5,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,средства гель категория,3,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,средства гель категория бытовая,4,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,средства гель категория бытовая химия,5,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,страна производства китай категория галантерея,5,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,форма выпуска средства гель категория,5,18,6,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,аксессуары название queen,3,15,5,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,аксессуары название queen fair,4,15,5,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,галантерея и аксессуары название queen,5,15,5,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,дней страна производства россия ширина,5,15,5,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,и аксессуары название queen,4,15,5,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,и аксессуары название queen fair,5,15,5,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,классификация аромата цветочный,3,15,5,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,парфюмерная композиция срок,3,15,5,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,парфюмерная композиция срок годности,4,15,5,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,1 классификация аромата цветочный,4,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,36 месяцев страна производства франция,5,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,e27 вид ламп накаливания,4,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,бренд россия тип,3,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,длина упаковки 37,3,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,длина упаковки 37 см,4,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,дома страна-изготовитель россия форма поставки,5,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,пластик максимальный возраст,3,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,пластик максимальный возраст ребенка,4,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,пластик максимальный возраст ребенка до,5,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,спирт парфюмерная композиция,3,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,срок хранения 3 г,4,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,темном месте при температуре,4,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,товаре 1 классификация аромата цветочный,5,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,хранения 3 г,3,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,цоколя e27 вид ламп накаливания,5,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,шт 1 комната гостиная,4,12,4,0.3333333333333333,0.0660887187570367,5.043725156161272
iid,fp,на животных пол,3,34,11,0.3235294117647059,0.0660887187570367,4.895380298627117
iid,fp,не тестируется на животных пол,5,34,11,0.3235294117647059,0.0660887187570367,4.895380298627117
iid,fp,тестируется на животных пол,4,34,11,0.3235294117647059,0.0660887187570367,4.895380298627117
iid,fp,возраст ребенка до 10,4,28,9,0.32142857142857145,0.0660887187570367,4.863592114869799
iid,fp,возраст ребенка до 10 лет,5,28,9,0.32142857142857145,0.0660887187570367,4.863592114869799
iid,fp,до 10 лет,3,28,9,0.32142857142857145,0.0660887187570367,4.863592114869799
iid,fp,комплектация товар в фабричной,4,28,9,0.32142857142857145,0.0660887187570367,4.863592114869799
iid,fp,комплектация товар в фабричной упаковке,5,28,9,0.32142857142857145,0.0660887187570367,4.863592114869799
iid,fp,максимальный возраст ребенка до 10,5,28,9,0.32142857142857145,0.0660887187570367,4.863592114869799
iid,fp,мл 100 вес,3,28,9,0.32142857142857145,0.0660887187570367,4.863592114869799
iid,fp,объем мл 100 вес,4,28,9,0.32142857142857145,0.0660887187570367,4.863592114869799
iid,fp,ребенка до 10,3,28,9,0.32142857142857145,0.0660887187570367,4.863592114869799
iid,fp,ребенка до 10 лет,4,28,9,0.32142857142857145,0.0660887187570367,4.863592114869799
iid,fp,1 года пол,3,25,8,0.32,0.0660887187570367,4.841976149914822
iid,fp,1 года пол ребенка,4,25,8,0.32,0.0660887187570367,4.841976149914822
iid,fp,1 года пол ребенка унисекс,5,25,8,0.32,0.0660887187570367,4.841976149914822
iid,fp,года пол ребенка,3,25,8,0.32,0.0660887187570367,4.841976149914822
iid,fp,года пол ребенка унисекс,4,25,8,0.32,0.0660887187570367,4.841976149914822
iid,fp,от 1 года пол,4,25,8,0.32,0.0660887187570367,4.841976149914822
iid,fp,от 1 года пол ребенка,5,25,8,0.32,0.0660887187570367,4.841976149914822
iid,fp,ребенка от 1 года пол,5,25,8,0.32,0.0660887187570367,4.841976149914822
iid,fp,100 мл бренд,3,47,15,0.3191489361702128,0.0660887187570367,4.829098553771431
iid,fp,г комплектация корм,3,19,6,0.3157894736842105,0.0660887187570367,4.7782659374159415
iid,fp,3 лет страна-изготовитель,3,16,5,0.3125,0.0660887187570367,4.728492333901193
iid,fp,женский состав alcohol,3,16,5,0.3125,0.0660887187570367,4.728492333901193
iid,fp,от 3 лет страна-изготовитель,4,16,5,0.3125,0.0660887187570367,4.728492333901193
iid,fp,пол женский состав alcohol,4,16,5,0.3125,0.0660887187570367,4.728492333901193
iid,fp,ребенка от 3 лет страна-изготовитель,5,16,5,0.3125,0.0660887187570367,4.728492333901193
iid,fp,сухой размер животного крупный размер,5,16,5,0.3125,0.0660887187570367,4.728492333901193
iid,fp,дополнительные функции без,3,26,8,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,дополнительные функции без эффектов,4,26,8,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,состав парфюмерная композиция,3,26,8,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,функции без эффектов,3,26,8,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,ватт мощность одной,3,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,ватт мощность одной лампы,4,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,влажный размер животного крупный,4,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,высота упаковки 33 см длина,5,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,количество батареек 3,3,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,корм влажный размер животного крупный,5,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,мытья посуды размер,3,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,мытья посуды размер упаковки,4,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,мытья посуды размер упаковки длина,5,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,название набор для,3,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,повседневный страна-изготовитель китай тематика,4,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,посуды размер упаковки,3,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,посуды размер упаковки длина,4,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,посуды размер упаковки длина х,5,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,производства китай категория канцелярские,4,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,производства китай категория канцелярские товары,5,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,россия категория детские,3,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
iid,fp,россия категория детские товары,4,13,4,0.3076923076923077,0.0660887187570367,4.65574629799502
