id1,id2,category,name_1,name_2,target,predict,name_token_set_ratio,name_numeric_jaccard,number_conflict,measure_match,measure_conflict,brand_match,brand_conflict,model_match,model_conflict,color_match,color_conflict
515396094993,223338303195,Детские товары,sweet / мягкая плюшевая игрушка мишка в костюме стича 65 см,мягкая плюшевая игрушка мишка в костюме стича 65 см,0.0,0.938491069097284,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
395137149371,712964592651,Бытовая техника,газовая варочная поверхность beko hiag64225sb,газовая варочная поверхность beko hiag64225sb,0.0,0.9377997052632772,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
532576032449,163208826633,Продукты питания,"мармелад fruittella медвежата, 150г","мармелад fruittella медвежата, 150 г",0.0,0.9344280437381517,0.9859154929577465,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
335007475186,798863940504,Электроника,"пластик в катушке funtasy (petg,1.75 мм,1 кг) , пластик для 3д принтера , картридж , леска , для творчества","пластик в катушке funtasy (petg,1.75 мм,1 кг) , пластик для 3д принтера , картридж , леска , для творчества",0.0,0.92768697242483,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
395137006978,755914312953,Бытовая техника,кофемолка электрическая lumme lu-2605,lumme / кофемолка электрическая lumme lu-2605,0.0,0.9265082938409218,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
163208791191,807453896144,Бытовая химия,"fairy / средство для мытья посуды зеленое яблоко, 900 мл","средство для мытья посуды fairy зеленое яблоко, 900 мл",0.0,0.9255163112484232,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
128849139173,377957224103,Музыкальные инструменты,"музыкальный инструмент глюкофон, зеленый, 8 лепестков, 15 х 9 см","music life музыкальный инструмент глюкофон, зеленый, 8 лепестков, 15 х 9 см 9644604",0.0,0.9227165134102986,1.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
197568525583,798863971112,Детские товары,3d metal model металлический конструктор / 3d конструктор / сборная модель imperial at-st,металлический конструктор / сборная модель / конструктор 3d metal model imperial at-at,0.0,0.9220277440990657,0.9861111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231928253798,257698062078,Бытовая химия,чистящий кубик для унитаза chirton морской прибой 2х50 гр. х 2 шт.,чистящий кубик для унитаза chirton морской прибой 2х50 гр.,0.0,0.9201348838131285,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
764504258119,506806225959,Строительство и ремонт,"тундра набор ключей гаечных самозажимных, 2к рукоятка, 9 - 32 мм, 2 шт.","набор ключей гаечных самозажимных, 2к рукоятка, 9 - 32 мм, 2 шт.",0.0,0.9189760676597862,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
687194782843,309237674911,Бытовая техника,встраиваемая посудомоечная машина zigmund & shtain dw 269.4509,"встраиваемая посудомоечная машина zigmund & shtain dw 269.4509 x, серебристый, 45 см",0.0,0.9158362777439616,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
343597473113,481036486146,Канцелярские товары,"europe100 этикетка самоклеящаяся 48,5х25,4 мм, 40 этикеток, белая, 70 г/м2, 100 л, европа - 100",europe100 этикетка,0.0,0.9107856868174229,1.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670014972413,60129628567,Бытовая техника,мясорубка электрическая аксион м62.01,мясорубка электрическая аксион м 62.01 черный,0.0,0.9106908743111035,0.8955223880597015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
154618875307,17179963090,Музыкальные инструменты,cx-52/fr-bk электрогитара clevan,"электрогитара clevan cx-52/fr-bk superstrat hsh, музыкальный инструмент для начинающих музыкантов и профессионалов",0.0,0.910580719566784,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
317827699131,111669291913,Музыкальные инструменты,"noname гитара акустическая, цвет синий, 97см, с вырезом","гитара акустическая, цвет синий, 97см, с вырезом",0.0,0.9098432992510036,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
824633843360,678604922708,Бытовая химия,"гель-бальзам для мытья посуды сочный гранат и абрикос synergetic, 500мл",synergetic / гель-бальзам для мытья посуды сочный гранат и абрикос 500мл,0.0,0.9092236114082269,0.9790209790209791,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77309547955,103079337272,Детские товары,конструктор 3d,3d конструктор,0.0,0.9023461839817906,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
146028987018,790274081030,Детские товары,кукла шарнирная 30 см little mania варвара,кукла little mania шарнирная 30 см варвара,0.0,0.9001659400457978,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429496859157,532576040828,Бытовая техника,микроволновая печь panasonic nn-gt352w,микроволновая печь panasonic nn-gt352wzpe белый,0.0,0.8991278642398096,0.8941176470588235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
257698066879,627065308012,Хобби и творчество,"queen fair бусина из акрила ""сердечко"", 7*4мм, набор 10г, цвет бело-фиолетовый","бусина из акрила ""сердечко"", 7*4мм, набор 10г, цвет фиолетовый",0.0,0.8965787114482185,0.9026548672566372,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360777344945,51539634853,Хобби и творчество,омзэт настольная игра «мини-футбол»,настольная игра мини-футбол,0.0,0.8945730961198874,0.8709677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60129583089,395137101880,Музыкальные инструменты,чехол для укулеле сопрано martin romas ус-1,чехол для укулеле сопрано martin romas ус-1 blue,0.0,0.8927104600695756,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
695784825007,266288003901,Детские товары,"пупс функциональный милая малышка пьет, писает, с аксессуа","пупс функциональный ""милая малышка"" пьет, писает, с аксессуарами / 7015873",0.0,0.8925435439165383,0.7878787878787878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266288055296,266288083350,Детские товары,abtoys (абтойс) / игровой набор abtoys помогаю маме генеральная уборка 11 предметов pt-01654,игровой набор abtoys помогаю маме генеральная уборка 11 предметов,0.0,0.891779807869204,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549755936883,34359781660,Музыкальные инструменты,d'addario струны для электрогитары exl120 d'addario,d'addario exl120 bt струны для электрогитары,0.0,0.8907326845281853,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790274069051,609885454324,Бытовая техника,вертикальный пылесос bbk bv2511,bbk / вертикальный пылесос bbk bv2511 белый/голубой,0.0,0.8888857522466276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420906889079,661424989211,Хобби и творчество,"арт узор, бусины для творчества пластик ""розочки. перламутровый блеск"", набор 20 грамм, 1,8х2х1 см, 2 набора","арт узор бусины для творчества пластик ""розочки. перламутровый блеск"" набор 20 гр 1,8х2х1 см",0.0,0.886146819679865,0.92,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
412316929911,850403641166,Автотовары,датчик quattro freni qf02b00006,датчик quattro freni qf02b00006,0.0,0.8838944959708036,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
197568508462,575525678527,Бытовая техника,электробритва xiaomi showsee electric f1-r red,электробритва xiaomi showsee electric shaver f1-r red,0.0,0.8823537017474005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
670014934536,455266539813,Музыкальные инструменты,"балалайка прима, 3-струнная, 3-й категории, doff f202","балалайка прима, 3-струнная, doff",0.0,0.8808843980653204,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42949699426,472446502515,Музыкальные инструменты,ovation cs24-4 celebrity standard mid cutaway natural электроакустическая гитара,электроакустическая гитара ovation cs24c-4 celebrity standard mid cutaway natural,0.0,0.8790464820626246,0.9937888198757764,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
481036485705,386547067319,Хобби и творчество,"тесьма с бусинками, 13 см, 5 0,5 м, цвет изумрудный/бежевый","без бренда тесьма с бусинками, 13 см, 5 ± 0,5 м, цвет изумрудный/бежевый",0.0,0.8774379456066583,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455266557449,335007518283,Красота и гигиена,зубная паста lacalut aktiv защита десен и бережное отбеливание 75мл,"зубная паста lacalut aktiv защита дёсен и бережное отбеливание, 75 мл",0.0,0.8769730309527037,0.9852941176470589,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
34359755724,326417572836,Детские товары,"мягкая игрушка ""зайка в сарафане"", 16 см","ukiyo star / мягкая игрушка ""зайка в сарафане"". 16 см",0.0,0.8763435469526629,0.8405797101449275,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
549755904744,137439074162,Музыкальные инструменты,"mz-chg-12-3skull2/b чехол для классической гитары, mezzo",чехол для классической гитары mezzo mz-chg-12-3skull2/b,0.0,0.8760205454488712,0.990990990990991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403726989639,429496798551,Красота и гигиена,"modum шампунь классика красный перец, 550 мл","шампунь классика красный перец, 550 мл",0.0,0.8752120691591379,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
300647834709,584115624011,Строительство и ремонт,манотек теплый пол инфракрасный 100 см с wi-fi терморегулятором,теплый пол инфракрасный 100 см с wi-fi терморегулятором,0.0,0.8751617613477088,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
137438977649,335007577966,Детские товары,"iq bot робот радиоуправляемый ""минибот"", световые эффекты, цвет синий","робот радиоуправляемый ""минибот"", световые эффекты, цвет синий",0.0,0.8736664694039649,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824633731037,223338357225,Музыкальные инструменты,"yamaha акустическая гитара f310 6-струнная,",акустическая гитара f310,0.0,0.8719282193755762,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
841813657496,317827636020,Детские товары,мягкая игрушка брелок кот батон 16 см.,мэри море / мягкая игрушка брелок кот батон 2 шт. по 16 см.,0.0,0.8718159565872114,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
94489424324,661425003608,Бытовая химия,tide / стиральный порошок tide автомат 6 кг,стиральный порошок tide color автомат 6 кг,0.0,0.8715583668232423,0.9729729729729729,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
833223778187,515396137117,Музыкальные инструменты,классическая гитара belucci bc3805 bls,"belucci / гитара классическая 7/8 (38"") комплект bc3805 bls",0.0,0.8700972845112174,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
618475298791,747324320345,Детские товары,"детский электромотоцикл ducati black (12v, eva, ручка газа) - ft-1628-sp-black","мотоциклы futai детский электромотоцикл ducati red black (12v, eva, ручка газа) - ft-1628-sp-red-black",0.0,0.8694179511592437,0.8776978417266187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
231928322077,249108114634,Электроника,видеодомофон hikvision ds-kh6320-wtde1 белый,видеодомофон hikvision ds-kh6320-wte1 белый,0.0,0.868273256045003,0.9885057471264368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
481036448812,60129618258,Продукты питания,"вафли яшкино глазированные с орешками, 200 г","вафли яшкино глазированные, 200 г",0.0,0.8680908162209346,0.8571428571428571,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
352187469937,223338324168,Бытовая химия,"aleumi капсулы для стирки 3 в 1, 1 камера 8 гр, морской бриз, 30 шт/пакет, 2 уп","aleumi капсулы для стирки 3в1, 1 камера 8гр морской бриз 30шт/пакет",0.0,0.8672662606271552,0.7706422018348624,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
249108190544,274877984426,Хобби и творчество,"лас играс настольная игра ""дуббль kids"", на внимание и реакцию, 20 карточек","настольная игра ""дуббль"", на внимание и реакцию",0.0,0.8672381215145428,0.7704918032786885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17179954010,712964600711,Хобби и творчество,"силиконовый молд форма для гипса, бетона, эпоксидной смолы","без бренда силиконовый молд форма для гипса, бетона, эпоксидной смолы",0.0,0.8669508920978496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
326417558763,326417620269,Детские товары,ricke mey / гусь обнимусь мягкая плюшевая игрушка подушка 130 см,мягкая плюшевая игрушка подушка гусь обнимусь 130 см,0.0,0.8662782771714428,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
841813631768,335007465910,Музыкальные инструменты,flight / ultra s-42 - укулеле сопрано,flight ultra s-42 укулеле сопрано,0.0,0.8647062820038852,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455266539813,352187414984,Музыкальные инструменты,"балалайка прима, 3-струнная, doff","bpj балалайка прима, 3-струнная, doff",0.0,0.8647062820038852,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566935829716,523986110711,Хобби и творчество,без бренда термонаклейка на одежду/термопринт techstyle/dtf наклейка для одежды,термонаклейка на одежду/термопринт techstyle/dtf наклейка для одежды,0.0,0.8642974723565563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120259156592,798863956681,Хобби и творчество,1toy набор для творчества с эпоксидной смолой. брелоки-шейкеры,набор для творчества с эпоксидной смолой брелок-шейкер,0.0,0.8629396492418985,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592705570794,51539638532,Хобби и творчество,набор для рисования 208 предметов,"ainur / набор для рисования, 208 предметов",0.0,0.8624870984091596,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197568616922,25769841146,Продукты питания,mamba / конфеты жевательные mamba волшебный твист 150 г,конфеты жевательные mamba волшебный твист 150 г,0.0,0.8617194144686086,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
142578,584115559575,Хобби и творчество,нитки для вышивания схс мулине (150-3866) 100% полиэфир 12 штук x 8 м,многоцветница нитки для вышивания схс мулине (150-3866) blanc 100% полиэфир 12 штук x 8 м,0.0,0.8612844324780676,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
601295519131,721554569944,Хобби и творчество,школа талантов набор для творчества «новогоднее дерево своими руками»,"набор для творчества ""новогоднее дерево своими руками""",0.0,0.8612741160218221,0.8455284552845528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747324386188,438086753952,Канцелярские товары,noname набор маркеров профессиональных двусторонних 60 штук/60 цветов,набор маркеров профессиональных двусторонних 60 штук/60 цветов,0.0,0.8605726099425478,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128849120659,8589951590,Хобби и творчество,подарочный набор для творчества .алмазная мозаика .от 3 лет,не определен подарочный набор для творчества . алмазная мозаика . от 3 лет,0.0,0.8603352515990483,0.8854961832061069,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
695784782934,661425068407,Детские товары,"без бренда машина радиоуправляемая «хот-род», эффект дыма, свет и звук, работает от аккумулятора, цвет зелёный","машина радиоуправляемая ""хот-род"", эффект дыма, свет и звук, работает от аккумулятора, цвет зелёный",0.0,0.8602278252085854,0.9411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
601295455622,300647734948,Хобби и творчество,"шахматы магнитные, 19.5 х 19.5 см, чёрно-белые","без бренда шахматы магнитные, 19.5 х 19.5 см, чёрно-белые",0.0,0.858756608608002,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
618475442174,231928388741,Детские товары,"milo toys, мягкая игрушка ""панда"", 110 см",milo toys мягкая игрушка панда,0.0,0.8586160550223922,0.7755102040816326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
764504284031,343597531052,Детские товары,"синтезатор детский, 37 клавиш, с микрофоном, цвет белый","без бренда синтезатор «детский», 37 клавиш, с микрофоном, цвет чёрный",0.0,0.8583313332590047,0.8421052631578948,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
764504182554,352187331491,Бытовая техника,"delta электрический чайник dl-1202 черный, черный, прозрачный",чайник delta dl-1202,0.0,0.8582926865755247,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
171798709000,438086773711,Хобби и творчество,"без бренда трафарет пластик ""бутоны роз"" 15х15 см","трафарет пластик ""бутон розы"" 15х15 см",0.0,0.8582592894351309,0.8505747126436782,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584115707674,738734392863,Хобби и творчество,"nobrand трафарет пластик ""плитки азулежу 4 рисунка"" 15х15 см","трафарет пластик ""плитки азулежу 4 рисунка"" 15х15 см",0.0,0.8542882277367405,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
223338403493,335007582070,Музыкальные инструменты,vic firth 5b барабанные палочки орех,барабанные палочки vic firth 5b n орех,0.0,0.8541984016511911,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
575525741965,163208852617,Товары для животных,"сухой корм pro plan для собак с чувствительной кожей, лосось/рис, 3 кг",pro plan / сухой корм для собак с чувствительной кожей с лососем 3 кг,0.0,0.8529700729122563,0.9197080291970804,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
249108209150,17179984567,Продукты питания,соус burcu гранатовый 345 г,"соус турецкий burcu гранатовый, 345 г",0.0,0.8513931510009032,0.84375,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
231928403629,300647773647,Детские товары,"развивающий набор цилиндров ""больше-меньше"", цветные msn17065","не определен развивающий набор цилиндров «больше-меньше», цветные msn17065",0.0,0.8512340820596275,0.874074074074074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403727003376,523986150625,Продукты питания,tomo японские рисовые снеки крекеры к пиву набор 2 шт,японские рисовые снеки крекеры к пиву набор 2 шт,0.0,0.8512087877175832,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
764504237349,343597516483,Продукты питания,tomo японские рисовые снеки крекеры к пиву набор 2 шт,японские рисовые снеки крекеры к пиву набор 2 шт,0.0,0.8512087877175832,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
214748377883,575525760092,Продукты питания,японские рисовые снеки крекеры к пиву набор 2 шт,tomo японские рисовые снеки крекеры к пиву набор 2 шт,0.0,0.8512087877175832,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
481036385837,747324462610,Продукты питания,tomo японские рисовые снеки крекеры к пиву набор 2 шт,японские рисовые снеки крекеры к пиву набор 2 шт,0.0,0.8512087877175832,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
188978609588,77309515498,Товары для животных,"влажный корм для собак, solid natura holistic, говядина, упаковка 6 шт х 340 г","solid natura / влажный корм для собак holistic говядина, уп 6 шт х 340г",0.0,0.8502121974719601,0.912751677852349,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
721554591460,386547093971,Дом и сад,"плед 150х200см, корал-флис, 165г/м, пэ100%","бояртекс / плед 150х200см, корал-флис 165г/м, пэ100%",0.0,0.8493244307488871,0.8723404255319148,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
137438957266,163208890075,Музыкальные инструменты,midi-клавиатура axelvox key49j,midi-клавиатура axelvox key49j white,0.0,0.8490733208319344,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
541165990892,481036481636,Хобби и творчество,"набор для рисования светом эврики,  доска напиши и сотри, машинка","эврики / набор для рисования светом + доска напиши и сотри, машинки",0.0,0.8486485384406648,0.9465648854961831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730144553286,764504237717,Детские товары,"no name парковка «городские службы» с машинкой и рацией, световые и звуковые эффекты, микс","парковка городские службы с машинкой и рацией, световые и звуковые эффекты, микс",0.0,0.8481892173831796,0.9397590361445783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592705640689,584115634348,Бытовая химия,tiret / очиститель накипи для стиральных машин 250 мл,"tiret очиститель для стиральных машин , 250 мл /",0.0,0.847765240391469,0.9787234042553191,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
601295491912,652835151189,Бытовая химия,"моё солнышко мое солнышко бальзам после укусов насекомых детский 2,8","бальзам детский после укусов насекомых мое солнышко 2,8 гр.",0.0,0.8477009549041985,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
231928339894,472446533483,Детские товары,"робот-трансформер abtoys авторобот белый в коробке, 1:43","робот-трансформер abtoys авторобот желтый в коробке, 1:43",0.0,0.8467529958304099,0.9734513274336283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446676689204,352187444850,Детские товары,junfa / машинка-конструктор собери сам пожарная машина junfa 1068,машинка-конструктор собери сам пожарная машина,0.0,0.8455664351256883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472446453827,584115670790,Дом и сад,"tango комплект постельного белья, 1,5 спальный","tango / комплект постельного белья с одеялом 1,5-спальный",0.0,0.8449981319988092,0.7378640776699029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747324451513,644245184706,Бытовая техника,водонагреватель накопительный вн-10н ресанта,ресанта / водонагреватель накопительный ресанта вн-10н (10 литров),0.0,0.8442523147757269,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
412316890524,609885383777,Детские товары,"без бренда конструктор винтовой «лошадка», 20 деталей","конструктор винтовой ""лошадка"", 20 деталей",0.0,0.8441260867222891,0.8493150684931507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146028953333,369367192649,Музыкальные инструменты,чехол для классической гитары flight fbg-1039,flight / fbg-1039 butterfly чехол для классической гитары,0.0,0.8426801794844174,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
249108140312,420906873794,Строительство и ремонт,прожектор светодиодный ддо-8 20вт 6500к ip65 2100лм 105лм/вт 230в neox 4690612034010,прожектор светодиодный ддо-8 20вт 230в 6500к 2100лм 105лм/вт ip65 | код 4690612034010 | neox (4шт. в упак.),0.0,0.8417658176274232,1.0,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85899503726,609885481978,Бытовая химия,"fairy / средство для мытья посуды, fairy platinum, арбуз, 430 мл","fairy средство для мытья посуды fairy platinum арбуз, 430 мл",0.0,0.8416248000396894,0.9642857142857143,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
755914362654,670014925371,Хобби и творчество,термопистолет / клеевой пистолет для рукоделия,клеевой пистолет / клеевой пистолет для рукоделия,0.0,0.8405546428774103,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
747324471988,34359854340,Красота и гигиена,"queen fair пинцет скошенный, узкий, 9 см, цвет серебристый","пинцет скошенный, узкий, 9 см, цвет серебристый",0.0,0.8391061369524856,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
652835126738,94489427301,Дом и сад,"картридж сменный zein ps-10sl, полипропиленовая нить, 25 мкм","картридж сменный zein ps-10sl, полипропиленовая нить, 25 мкм",0.0,0.8378877234261102,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
