id1,id2,canonical_id1,canonical_id2,target,category,hard_subset,title1,title2,normalized_title1,normalized_title2,attributes1,attributes2,full_representation_sha256_1,full_representation_sha256_2,exact_normalized_title_match,numeric_conflict,code_conflict,model_code_conflict,critical_attribute_conflict,sku_vs_human_title,identical_full_representation,unordered_id_pair_target_conflict,representation_pair_target_conflict,definite_label_conflict,suspicious_negative_identity,suspicious_positive_conflict,strong_label_suspicion,very_high_lexical_similarity_negative,very_low_lexical_similarity_positive,title_token_jaccard,title_char_tfidf_cosine,numeric_context_conflict_count,unit_conflict_count,brand_conflict,model_conflict,memory_conflict,color_conflict,s0_score,s2_score,catboost_score
29895,515396103806,29895,515396103806,0.0,Дом и сад,hard_clean,"набор ёлочных шаров, диаметр 5 см, 4 шт","без бренда новогодние шары 5 см (набор 4 шт) ""матовый"", серебро","набор елочных шаров, диаметр 5 cm, 4 шт","без бренда новогодние шары 5 cm (набор 4 шт) ""матовый"", серебро","{""артикул"":""201-1405"",""бренд"":""нет бренда"",""страна-изготовитель"":""китай"",""диаметр, см"":""5"",""праздник"":""новый год"",""вид выпуска товара"":""фабричное производство"",""материал"":""пластик"",""количество в упаковке, шт"":""4"",""тип"":""набор ёлочных шаров""}","{""тип"":""елочная игрушка"",""вид фигурки"":""шар"",""набор"":""да"",""количество в наборе"":""4 шт."",""диаметр"":""5 см""}",ac0786ce961e64e80d3e1dd2dccf80567a8805cc93002978bf8f3363122f68f9,fd238ddaec83e972a5fcb77240abc1f37d396f342edf39735560d823eb99e45c,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35714285714285715,0.10785061120986938,0,0,0.0,0.0,0.0,0.0,0.26880658,0.5335312,0.61231655
36706,60129641952,36706,60129641952,0.0,Галантерея и аксессуары,hard_clean,farella / очки солнцезащитные,farella очки солнцезащитные,farella / очки солнцезащитные,farella очки солнцезащитные,"{""страна производства"":""россия"",""комплектация"":""очки"",""валюта"":""rub""}","{""целевая аудитория"":""взрослая"",""артикул"":""fap2108/c1"",""бренд"":""farella"",""категория защиты линзы"":""3 (18–8% светопропускания)"",""коллекция"":""базовая коллекция"",""цвет товара"":""черный"",""страна-изготовитель"":""россия"",""размер заушника, мм"":""143"",""цвет оправы"":""черный"",""материал оправы"":""пластик"",""материал линзы"":""пластик"",""ширина линзы, мм"":""51"",""форма очков"":""кошачий глаз"",""размер моста на переносице, мм"":""20"",""комплектация"":""очки"",""упаковка"":""картонная коробка"",""пол"":""женский"",""тип"":""очки солнцезащитные"",""поляризация"":""да""}",3841ea042960135e11a50016fa926e76299ee762b4420e813181e1f1590681dc,5f2e942d94c42addc3f8436cef2daeb72770b198af89a079c5aedb98022e960d,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,0.9986277222633362,0,0,0.0,0.0,0.0,0.0,0.006120242,0.0087530445,0.009410365
39719,566935724059,39719,566935724059,0.0,Товары для животных,hard_clean,monge / monge cat sterilised сухой корм с уткой для стер. кошек 10кг,"сухой корм monge pfb cat monoprotein sterilised для стерилизованных кошек, с уткой 10 кг",monge / monge cat sterilised сухой корм с уткой для стер. кошек 10 kg,"сухой корм monge pfb cat monoprotein sterilised для стерилизованных кошек, с уткой 10 kg","{""количество предметов в упаковке"":""1 шт."",""вес товара без упаковки (г)"":""10000 г"",""назначение корма"":""для стерилизованных и кастрированных"",""вид вкуса корма"":""утка"",""основной вкус корма"":""утка"",""вид животного"":""для кошек"",""порода кошки"":""любая"",""размер животного"":""любой размер животного"",""возраст животного"":""взрослые"",""класс корма"":""супер премиум"",""срок годности"":""18 - месяцев"",""страна производства"":""италия"",""вес товара с упаковкой (г)"":""10000 г"",""комплектация"":""1 мешок 10 кг"",""длина упаковки"":""50 см"",""высота упаковки"":""22 см"",""ширина упаковки"":""40 см"",""валюта"":""rub""}","{""возраст животного"":""для взрослых"",""артикул"":""70056281"",""бренд"":""monge"",""вкус корма для животных"":""утка"",""предназначено для"":""для кошек"",""единиц в одном товаре"":""1"",""срок годности в днях"":""730"",""тип"":""корм сухой"",""вес товара, г"":""10000""}",177bf99ecede5a6adf782a9e68161bf676e3bdc222ce31ba8ff3e0a47ff18d56,a77d075e02d6cb970e4d8c26e6c5c48f311ddc6566e2efc73a324d438031d5a5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7333333333333333,0.6756309866905212,0,0,0.0,0.0,0.0,0.0,0.9276817,0.90551555,0.8732844
40871,343597489012,40871,343597489012,0.0,Галантерея и аксессуары,hard_clean,косметичка,"косметичка на молнии, цвет красный",косметичка,"косметичка на молнии, цвет красный","{""целевая аудитория"":""взрослая"",""бренд"":""нет бренда"",""коллекция"":""осень-зима 2023"",""цвет товара"":""красный"",""название цвета"":""красный"",""страна-изготовитель"":""россия"",""глубина, см"":""9"",""высота, см"":""16"",""материал"":""пвх (поливинилхлорид)"",""количество внутренних отделений"":""1"",""комплектация"":""косметичка - 1 шт."",""упаковка"":""упаковка из комбинированных материалов"",""вид принта"":""однотонный"",""пол"":""женский"",""стиль"":""повседневное"",""тип"":""косметичка"",""тип застежки"":""молния"",""вес товара, г"":""65"",""ширина, см"":""23""}","{""материал изделия"":""текстиль"",""страна производства"":""китай"",""комплектация"":""уточни у продавца"",""длина упаковки"":""16 см"",""высота упаковки"":""12 см"",""ширина упаковки"":""1 см"",""валюта"":""rub""}",ce5e6a71183eba737a0ec0ca5b64b844febbd346ee2289f712ffffc5d6e784f0,9ae97568b6071da1abb1c14d8eb019dba3fb32657be4ed8a586921b2e734733e,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2,0.6754330992698669,0,0,0.0,0.0,0.0,0.0,0.51307297,0.31222263,0.325705
42246,128849157094,42246,128849157094,0.0,Ювелирные изделия,hard_clean,milana silver браслет серебро 925 пробы,"milana silver браслет milana silver, серебро, 925 проба, аметист",milana silver браслет серебро 925 пробы,"milana silver браслет milana silver, серебро, 925 проба, аметист","{""целевая аудитория"":""взрослая"",""артикул"":""0554"",""бренд"":""milana silver"",""коллекция"":""базовая коллекция"",""страна-изготовитель"":""таиланд"",""о драгоценном металле"":""родированное серебро - покрытие тонким слоем родия (металл платиновой группы) предохраняет серебряные изделия от почернения и позволяет сохранить блеск. внешний вид изделий с родированным покрытием отличается более блестящей и белой поверхностью."",""вставка"":""аметист"",""проба"":""925"",""комплектация"":""ювелирное изделие, фирменная упаковка, пломба, бирка, памятка по уходу, подарочный минерал"",""размер изделия"":""безразмерный"",""пол"":""женский"",""тип"":""браслет ювелирный"",""гарантийный срок"":""7 дней"",""вес товара, г"":""35.8"",""средний вес изделия, гр"":""35.8"",""состав ювелирного изделия"":""серебро""}","{""артикул"":""99947"",""тип"":""браслет"",""вид металла"":""серебро"",""проба"":""925"",""средний вес изделия"":""19.8 г"",""вставка"":""аметист"",""комплектация"":""ювелирное изделие, фирменная упаковка, пломба, бирка, памятка по уходу, подарочный минерал""}",6456b8a691cf448bb87e852f0ef9889b2f336215c0105bb8a6a7650a6be65a30,5d1b4e7927d1dde5fb45ef921cefeb18feda708992cd73f6f8bcd340944e7148,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.625,0.7274097204208374,0,0,0.0,1.0,0.0,0.0,0.075540796,0.11996779,0.06380088
44098,274877919978,44098,274877919978,0.0,Детские товары,hard_clean,"мягкая игрушка budi basa басик в спортивном костюме, 19 см",budi basa / мягкая игрушка кот басик 30 см в спортивном костюме,"мягкая игрушка budi basa басик в спортивном костюме, 19 cm",budi basa / мягкая игрушка кот басик 30 cm в спортивном костюме,"{""бренд"":""basik&co"",""страна-изготовитель"":""россия"",""высота игрушки, см"":""19"",""материал"":""мех искусственный"",""минимальный возраст ребенка"":""0 месяцев"",""пол ребенка"":""унисекс"",""вид мягкой игрушки"":""кошка"",""тип"":""мягкая игрушка""}","{""цвет"":""желтый, серый, коричневый, белый, черный"",""материал игрушки"":""текстиль; пластик; плюш"",""наполнитель"":""полиэфирное волокно; полиэтиленовые гранулы"",""вид упаковки"":""коробка"",""высота предмета"":""30 см"",""страна производства"":""россия"",""комплектация"":""игрушка мягкая для ребенка большая"",""вес товара с упаковкой (г)"":""700 г"",""длина упаковки"":""34 см"",""высота упаковки"":""16 см"",""ширина упаковки"":""19 см"",""валюта"":""rub""}",75c1fa7538a2d412b08506c9b75edb11f9993058630b7509d61082cbde5191ce,1a06e6b287bd90fe3576f5db07fc474a982d92902b2c4044b7d07d138244f9b7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.75,0.8909928798675537,0,0,0.0,0.0,0.0,0.0,0.020955686,0.06456876,0.0834648
45819,549755821702,45819,549755821702,1.0,Красота и гигиена,hard_clean,luxor professional бальзам востанавливающий для блеска (300 мл.),luxor / восстанавливающий увлажняющий шампунь для поврежденных волос,luxor professional бальзам востанавливающий для блеска (300 ml.),luxor / восстанавливающий увлажняющий шампунь для поврежденных волос,"{""способ применения"":""нанесите бальзам на чистые влажные волосы массирующими движениями на 2-3 минуты, затем смойте обильным количеством теплой воды."",""бренд"":""luxor professional"",""страна-изготовитель"":""болгария"",""пол"":""женский"",""тип"":""бальзам для волос"",""тип волос"":""непослушные"",""эффект"":""блеск"",""объем, мл"":""300""}","{""действие"":""восстановление; питание"",""объем товара"":""300 мл"",""комплектация"":""шампунь 300мл"",""валюта"":""rub""}",0aea38d22ded3262a4cfba919e5de0d57eb74e9c79462d215ac5053b25de4fea,c324bd2c33cccb9784db4a8c3a79a8b62dd8c035eabed630042ba61912108d87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.15384615384615385,0.3898544907569885,0,0,0.0,0.0,0.0,0.0,0.34125313,0.2318264,0.32460776
50358,171798723249,50358,171798723249,1.0,Хобби и творчество,hard_clean,уютерра-детский мир / игры на везение,"настольная игра на ловкость ""не шути с акулой"", пасть открывается",уютерра-детский мир / игры на везение,"настольная игра на ловкость ""не шути с акулой"", пасть открывается","{""страна производства"":""китай"",""длина упаковки"":""35 см"",""высота упаковки"":""15 см"",""ширина упаковки"":""20 см"",""валюта"":""rub""}","{""бренд"":""лас играс kids"",""страна-изготовитель"":""китай"",""вид выпуска товара"":""фабричное производство"",""тип"":""настольная игра""}",f2b3ed2a40a233a05731195cfaeed029d239c2c4cf4c53bcb631c9a1edd6afd8,262ea5b437b7317fd13f4d608541f42a504c788d9de8b69af607951a2a3c1d1e,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.06666666666666667,0.027375079691410065,0,0,0.0,0.0,0.0,0.0,0.83069277,0.80131847,0.89897114
50478,687194799581,50478,687194799581,0.0,Автотовары,hard_clean,"фильтр топливный в бак mazda: 323 , premacy 2000-",sakura automotive / фильтр топливный mazda 323,"фильтр топливный в бак mazda: 323 , premacy 2000-",sakura automotive / фильтр топливный mazda 323,"{""артикул"":""shatmin1-|pa|-pf3936///1"",""бренд"":""patron"",""партномер (артикул производителя)"":""shatmin1-|pa|-pf3936///1"",""тип"":""фильтр топливный""}","{""артикул производителя"":""fs1729"",""оем номер"":""zl0520490; 30-03-319; adm52337c; j1333044; 30319; m133a41; 11173; zl0520490a; fc-319s; fs2500; lf-543m; pf3933; wg2221124; fs1729"",""марка автомобиля"":""mazda"",""длина упаковки"":""14 см"",""высота упаковки"":""18 см"",""ширина упаковки"":""14 см"",""валюта"":""rub""}",6c5b502afdd6b4d0c29b9fb7704b9d59f9df06dd4c8aad0ff0633182f15294e2,b0b028469e4fe243bcac7406214d22e332de9a3b575bdcdd44a9ce27914054ed,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0.4,0.5015955567359924,0,0,1.0,1.0,0.0,0.0,0.7814057,0.2621069,0.26236245
58051,180388795450,58051,180388795450,0.0,Аптека,hard_clean,материал для cad/cam систем,yucera / циркониевый блок yucera 4d pro a3.5 98х18,материал для cad/cam систем,yucera / циркониевый блок yucera 4d pro a3.5 98х18,"{""бренд"":""нет бренда"",""страна-изготовитель"":""китай"",""количество в упаковке, шт"":""1"",""размер упаковки (длина х ширина х высота), см"":""14х14х11"",""тип"":""стоматологический материал"",""тип стоматологического средства, материала"":""материал для cad/cam систем"",""вес товара, г"":""100""}","{""вес товара без упаковки (г)"":""100 г"",""страна производства"":""китай"",""длина упаковки"":""14 см"",""высота упаковки"":""4 см"",""ширина упаковки"":""14 см"",""валюта"":""rub""}",f6ebb4ee3ba260965b4e655876fe4630cc754e113158e271f6f0e73c615a4e07,a830c5617a5ad5be5539c652a3f3b662bbbeed308425653b3c32d947810b0686,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.10517849,0.5241,0.53932947
